"Omschrijving";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"C109100 / 055926";1;12;3120,00;12;6396,00;2496,00;0,00;1858,30;339,36;423,90;0,00;0,00;0,00;0,00;0,00;5117,56;1278,44;19,99;2496,00
"C109101 / 139904";1;8;1095,00;6;2680,00;788,40;0,00;1311,00;137,52;0,00;0,00;0,00;0,00;0,00;0,00;2236,92;443,08;16,53;788,40
"C109103 / 025938";1;6;1059,00;4;1920,00;847,20;0,00;633,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1480,96;439,04;22,87;0,00
"C109104 / 048952";1;10;3310,00;8;3272,00;2656,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2656,20;615,80;18,82;2656,20
"C109105 / 124907";1;9;1134,00;9;1360,02;1020,60;0,00;0,00;0,00;0,00;0,00;0,00;67,67;0,00;0,00;1088,27;271,75;19,98;1020,60
"C109106 / 034908";1;6;429,00;5;1407,50;343,20;0,00;556,00;233,00;0,00;0,00;0,00;0,00;0,00;0,00;1132,20;275,30;19,56;0,00
"C109107 / 048953";1;10;1810,00;10;3345,00;1484,20;0,00;1268,00;29,00;0,00;0,00;0,00;0,00;0,00;0,00;2781,20;563,80;16,86;1484,20
"C109108 / 012930";1;11;2985,00;8;3930,00;2388,00;0,00;797,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3185,28;744,72;18,95;0,00
"T109109 / 158923";1;20;5300,00;18;8916,70;4505,00;0,00;3420,00;303,00;0,00;0,00;0,00;0,00;0,00;0,00;8228,00;688,70;7,72;0,00
"C109110 / 004937";1;8;849,00;6;2485,06;645,24;0,00;966,48;236,00;0,00;0,00;0,00;96,93;0,00;0,00;1944,65;540,41;21,75;645,24
"C109111 / 049923";1;6;2113,00;5;3505,37;1796,05;0,00;669,00;276,79;0,00;0,00;0,00;162,36;0,00;0,00;2904,20;601,17;17,15;0,00
"C109112 / 006923";1;14;3195,00;14;4010,00;3195,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3195,00;815,00;20,32;639,00
"T109113 / 014910";1;16;6325,00;16;6605,75;5060,00;0,00;0,00;678,03;0,00;0,00;0,00;0,00;0,00;0,00;5738,03;867,72;13,14;0,00
"T109114 / 073905";1;14;3300,00;13;8394,85;2640,00;0,00;1810,00;0,00;0,00;2558,04;0,00;0,00;0,00;0,00;7008,04;1386,81;16,52;2640,00
"C109116 / 048954";1;10;3170,00;10;3190,00;2599,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2599,40;590,60;18,51;0,00
"C109117 / 048955";1;14;2380,00;13;2400,00;2142,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2142,00;258,00;10,75;2142,00
"C109118 / 104901";1;10;4150,00;10;6370,00;3320,00;0,00;1585,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4905,00;1465,00;23,00;0,00
"C109119 / 035980";1;8;1855,00;8;2491,00;1840,50;0,00;0,00;178,50;0,00;0,00;0,00;0,00;0,00;0,00;2019,00;472,00;18,95;0,00
"W109120 / 110902";1;8;2065,00;7;2085,00;1652,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1652,00;433,00;20,77;1652,00
"T109121 / 128918";1;10;1407,70;10;2265,50;1407,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1407,70;857,80;37,86;0,00
"C109122 / 014939";1;10;2835,00;8;4627,78;2268,00;0,00;1379,00;0,00;0,00;0,00;0,00;181,03;0,00;0,00;3828,03;799,75;17,28;0,00
"C109123 / 014940";1;10;2835,00;9;4691,00;2268,00;0,00;1426,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;3884,00;807,00;17,20;0,00
"C109124 / 035981";1;6;665,00;4;879,50;718,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;718,00;161,50;18,36;718,00
"C109125 / 035982";1;6;805,00;4;1024,50;834,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;834,00;190,50;18,59;834,00
"C109126 / 124908";1;6;1596,00;4;1755,00;1436,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1436,40;318,60;18,15;660,56
"C109127 / 047922";1;10;2800,00;9;6402,50;2800,00;0,00;1952,10;547,80;0,00;0,00;0,00;0,00;0,00;0,00;5299,90;1102,60;17,22;0,00
"T109128 / 027916";1;6;1525,00;5;1392,50;1220,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1220,00;172,50;12,39;1220,00
"T109129 / 004934";1;10;4849,00;9;6990,10;3879,20;0,00;1710,00;698,78;0,00;0,00;0,00;0,00;0,00;0,00;6287,98;702,12;10,04;0,00
"C109130 / 004935";1;8;1599,00;5;2292,63;1279,20;0,00;408,32;58,00;0,00;0,00;0,00;76,23;0,00;0,00;1821,75;470,88;20,54;0,00
"C109131 / 004936";1;6;899,00;5;1525,00;683,24;0,00;371,20;87,00;0,00;0,00;0,00;0,00;0,00;0,00;1141,44;383,56;25,15;683,24
"C109132 / 005923";1;10;3638,00;8;5866,00;3045,98;56,00;1812,32;202,86;0,00;0,00;0,00;0,00;0,00;0,00;5117,16;748,84;12,77;3045,98
"C109133 / 035938";1;6;1050,00;6;1171,00;750,00;101,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;851,00;320,00;27,33;0,00
"C109134 / 066904";1;12;2086,00;7;3395,00;1548,86;0,00;876,54;251,35;0,00;0,00;0,00;0,00;0,00;0,00;2676,75;718,25;21,16;0,00
"C109135 / 039940";1;12;2780,00;11;5812,50;2432,50;0,00;2278,80;329,65;0,00;0,00;0,00;0,00;0,00;0,00;5040,95;771,55;13,27;2432,50
"C109136 / 126901";1;8;2100,00;7;3004,95;1606,50;0,00;0,00;540,99;0,00;0,00;0,00;112,83;0,00;0,00;2260,32;744,63;24,78;1606,50
"C109137 / 073906";1;14;3929,00;12;6892,50;3339,65;0,00;2700,50;68,76;0,00;0,00;0,00;0,00;0,00;0,00;6108,91;783,59;11,37;0,00
"C109138 / 130978";1;8;4395,00;8;5755,00;3516,00;0,00;1153,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4669,50;1085,50;18,86;0,00
"C109139 / 130979";1;8;4195,00;8;4220,00;3356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3356,00;864,00;20,47;3356,00
"C109140 / 005924";1;8;2498,00;8;5420,00;2094,98;56,00;1707,04;412,56;413,10;0,00;0,00;0,00;0,00;0,00;4683,68;736,32;13,59;523,74
"T109141 / 034909";1;6;1295,00;4;1597,50;932,40;0,00;199,80;198,00;0,00;0,00;0,00;0,00;0,00;0,00;1330,20;267,30;16,73;0,00
"C109143 / 055932";1;10;2050,00;9;3362,00;1640,00;0,00;1017,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2657,00;705,00;20,97;1640,00
"C109144 / 139905";1;8;2795,00;6;4070,00;2236,00;0,00;1107,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3343,00;727,00;17,86;2236,00
"C109145 / 241901";1;8;7240,00;8;6390,00;5068,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5068,79;1321,21;20,68;5068,79
"W109146 / 035983";1;10;2100,00;9;2577,00;2102,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2102,00;475,00;18,43;0,00
"C109147 / 039941";1;4;560,00;4;952,50;476,00;0,00;297,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;773,04;179,46;18,84;0,00
"C109148 / 035984";1;4;455,00;2;626,00;510,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;510,50;115,50;18,45;510,50
"C109149 / 049924";1;6;1175,00;6;2548,99;940,00;0,00;1114,80;0,00;0,00;0,00;0,00;99,44;0,00;0,00;2154,24;394,75;15,49;940,00
"C109150 / 035985";1;8;1365,00;8;1728,00;1416,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1416,50;311,50;18,03;1416,50
"C109151 / 048956";1;8;2980,00;8;3000,00;2443,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2443,60;556,40;18,55;0,00
"C109152 / 130980";1;16;6995,00;12;9352,50;5595,99;0,00;1569,00;355,71;0,00;0,00;0,00;0,00;0,00;0,00;7520,70;1831,80;19,59;5595,99
"C109153 / 158925";1;10;3100,00;10;5537,61;2635,00;0,00;1900,00;194,00;0,00;0,00;0,00;21,95;0,00;0,00;4750,95;786,66;14,21;0,00
"C109154 / 025939";1;8;1999,00;6;3140,00;1599,20;0,00;1060,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2659,52;480,48;15,30;1599,20
"T109155 / 128905";1;10;1407,70;9;2139,50;1407,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1407,70;731,80;34,20;0,00
"C109156 / 158926";1;20;5200,00;20;8669,75;4420,00;0,00;2906,00;72,00;0,00;0,00;0,00;36,73;0,00;0,00;7434,73;1235,02;14,25;4420,00
"C109157 / 082905";1;6;891,00;3;1765,29;605,88;0,00;378,50;128,00;252,00;0,00;0,00;66,80;0,00;0,00;1431,18;334,11;18,93;0,00
"C109158 / 017911";1;20;6813,00;19;7110,00;5586,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5586,66;1523,34;21,43;5586,66
"C109159 / 094907";1;24;4250,00;20;9847,50;3825,00;140,00;3699,36;457,34;0,00;0,00;0,00;0,00;0,00;0,00;8121,70;1725,80;17,53;0,00
"C109160 / 010904";1;6;0,00;4;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C109161 / 014941";1;16;4065,00;14;5910,00;3252,00;0,00;1476,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4728,00;1182,00;20,00;0,00
"Q109162 / 130981";1;16;6995,00;16;5945,75;5595,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5595,99;349,76;5,88;5595,99
"Q109163 / 130982";1;16;3495,00;14;3075,60;2796,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2796,00;279,60;9,09;0,00
"C109164 / 157904";1;12;2395,00;9;3415,00;1916,00;0,00;738,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2654,00;761,00;22,28;0,00
"C109165 / 049915";1;24;5412,00;23;11095,00;4329,60;0,00;4273,40;182,59;0,00;0,00;0,00;0,00;0,00;0,00;8785,59;2309,41;20,81;0,00
"C109166 / 039942";1;12;4340,00;10;6537,50;3689,00;0,00;1822,68;99,30;0,00;0,00;0,00;0,00;0,00;0,00;5610,98;926,52;14,17;3689,00
"C109167 / 035919";1;8;2495,00;7;2664,00;1800,00;149,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1949,00;715,00;26,84;1800,00
"C109168 / 048957";1;12;3020,00;9;3040,00;2476,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2476,40;563,60;18,54;0,00
"C109169 / 053904";1;8;1190,00;6;2552,50;1190,00;0,00;950,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2140,40;412,10;16,14;1190,00
"C109170 / 014923";1;16;4560,00;13;8021,00;3648,00;0,00;2177,00;320,00;0,00;0,00;0,00;0,00;0,00;0,00;6145,00;1876,00;23,39;3648,00
"C109171 / 169902";1;15;2250,00;15;6705,00;2120,00;0,00;3147,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5267,00;1438,00;21,45;2120,00
"C109172 / 053905";1;6;697,00;3;1602,50;697,00;0,00;607,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1304,32;298,18;18,61;0,00
"C109173 / 005925";1;12;2533,00;10;8070,50;2134,35;70,00;1803,06;51,56;0,00;1900,00;1100,00;0,00;0,00;0,00;7058,97;1011,53;12,53;2134,35
"C109174 / 048958";1;8;2450,00;8;2634,23;2009,00;0,00;0,00;0,00;0,00;0,00;0,00;102,79;0,00;0,00;2111,79;522,44;19,83;0,00
"C109175 / 025913";1;14;2294,00;8;4200,00;1491,10;0,00;1619,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3110,62;1089,38;25,94;1491,10
"C109176 / 015912";1;12;2620,00;10;3718,00;1965,00;0,00;1446,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3411,00;307,00;8,26;1965,00
"C109177 / 014912";1;14;3600,00;12;5840,00;2880,00;0,00;2030,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4910,40;929,60;15,92;0,00
"T109179 / 139906";1;8;1595,00;5;1311,50;1148,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1148,40;163,10;12,44;0,00
"C109180 / 004939";1;12;5599,00;9;7201,00;4479,20;0,00;1303,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5782,20;1418,80;19,70;0,00
"Q109181 / 130983";1;12;4295,00;12;3779,60;3436,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3436,00;343,60;9,09;0,00
"Q109182 / 154904";1;8;2650,00;6;2607,00;2340,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2340,00;267,00;10,24;2340,00
"C109183 / 090910";1;8;4995,00;8;7160,00;4245,75;0,00;1748,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5993,75;1166,25;16,29;4245,75
"C109184 / 025940";1;8;1401,00;6;2510,00;1120,80;0,00;932,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2053,20;456,80;18,20;0,00
"C109185 / 016913";1;8;2268,00;6;2197,37;1632,96;0,00;0,00;0,00;0,00;0,00;0,00;85,64;0,00;0,00;1718,60;478,77;21,79;1632,96
"C109186 / 049925";1;24;0,00;24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"C109187 / 035932";1;6;795,00;4;978,44;550,00;101,00;0,00;0,00;0,00;0,00;0,00;37,80;0,00;0,00;688,80;289,64;29,60;550,00
"C109188 / 130984";1;12;2295,00;8;3949,00;1652,40;0,00;1476,00;0,00;152,10;0,00;0,00;0,00;0,00;0,00;3280,50;668,50;16,93;0,00
"C109189 / 014908";1;14;5440,00;13;9736,50;4352,00;0,00;2962,88;710,48;131,12;0,00;0,00;0,00;0,00;0,00;8156,48;1580,02;16,23;0,00
"C109190 / 239904";1;4;1526,00;4;1545,00;1220,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1220,80;324,20;20,98;0,00
"C109191 / 158927";1;14;2050,00;12;4292,00;1742,50;0,00;1838,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3580,50;711,50;16,58;0,00
"C109192 / 047925";1;8;3003,00;8;4687,50;3003,00;0,00;879,84;99,30;0,00;0,00;0,00;0,00;0,00;0,00;3982,14;705,36;15,05;3003,00
"C109193 / 039943";1;10;1500,00;9;3295,75;1312,50;0,00;1265,25;0,00;0,00;0,00;0,00;36,73;0,00;0,00;2614,48;681,27;20,67;1312,50
"C109194 / 085902";1;6;450,00;6;695,02;450,00;0,00;0,00;0,00;0,00;0,00;0,00;26,68;0,00;0,00;476,68;218,34;31,41;450,00
"C109195 / 047902";1;12;3227,00;12;7685,00;3227,00;0,00;3343,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6570,50;1114,50;14,50;3227,00
"C109196 / 055935";1;14;3520,00;11;5615,00;2992,00;0,00;1821,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4813,20;801,80;14,28;2992,00
"C109197 / 048959";1;8;2850,00;8;3570,00;2337,00;0,00;0,00;554,66;0,00;0,00;0,00;0,00;0,00;0,00;2891,66;678,34;19,00;2337,00
"C109198 / 130985";1;8;4195,00;4;5060,00;3356,00;0,00;738,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4094,00;966,00;19,09;0,00
"C109199 / 015913";1;14;2970,00;12;6832,00;2227,50;0,00;1476,00;0,00;0,00;1754,00;0,00;0,00;0,00;0,00;5457,50;1374,50;20,12;2227,50
"C109200 / 128924";1;12;1709,60;10;3067,50;1709,60;0,00;0,00;182,00;148,75;0,00;0,00;0,00;0,00;0,00;2040,35;1027,15;33,48;1709,60
"C109201 / 039944";1;10;2980,00;10;5223,39;2533,00;0,00;1391,20;257,84;0,00;0,00;0,00;204,41;0,00;0,00;4386,45;836,94;16,02;0,00
"C109202 / 146904";1;4;1975,00;4;3150,00;1580,00;0,00;1020,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2600,00;550,00;17,46;0,00
"C109203 / 050902";1;6;1816,00;5;3220,00;1816,00;0,00;789,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2605,60;614,40;19,08;454,00
"E109204 / 147901";1;12;4100,00;10;4120,00;3280,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3280,00;840,00;20,39;3280,00
"C109205 / 121910";1;7;455,00;5;585,00;409,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;409,50;175,50;30,00;0,00
"C109206 / 033914";1;12;1595,00;10;1455,50;1355,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1355,75;99,75;6,85;1355,75
"C109207 / 025941";1;10;2150,00;8;4058,00;1720,00;0,00;1251,00;242,09;137,70;0,00;0,00;0,00;0,00;0,00;3350,79;707,21;17,43;0,00
"C109208 / 035986";1;10;1540,00;10;2063,00;1574,00;0,00;0,00;106,00;0,00;0,00;0,00;0,00;0,00;0,00;1680,00;383,00;18,57;1574,00
"C109209 / 121911";1;6;521,50;4;1058,47;460,77;0,00;0,00;270,00;0,00;0,00;0,00;0,00;0,00;0,00;730,77;327,70;30,96;0,00
"C109210 / 039945";1;12;2740,00;11;5300,00;2397,50;0,00;1988,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4385,75;914,25;17,25;2397,50
"C109212 / 039946";1;8;1380,00;6;3280,00;1207,50;0,00;1084,50;340,41;0,00;0,00;0,00;0,00;0,00;0,00;2632,41;647,59;19,74;1207,50
"W109213 / 035987";1;6;945,00;6;1189,50;965,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;965,00;224,50;18,87;965,00
"T109214 / 016914";1;4;1071,00;2;870,00;771,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;771,12;98,88;11,37;0,00
"W109215 / 006924";1;8;2125,00;7;2748,50;2265,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2265,00;483,50;17,59;2273,00
"C109216 / 039947";1;10;3740,00;9;5740,00;3272,50;0,00;1750,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5023,00;717,00;12,49;0,00
"C109217 / 005926";1;10;2058,00;10;4327,50;1742,48;70,00;1927,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3739,48;588,02;13,59;435,62
"C109218 / 109982";1;11;1323,00;9;1980,00;1124,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1124,55;855,45;43,20;0,00
"E109219 / 005927";1;12;2908,00;9;4448,00;2511,55;63,00;1236,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3810,63;637,37;14,33;627,89
"Q109220 / 130986";1;8;1595,00;8;1262,80;1148,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1148,40;114,40;9,06;1148,40
"C109221 / 030901";1;17;3967,00;16;4670,00;3570,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3570,30;1099,70;23,55;0,00
"T109222 / 124909";1;7;821,80;6;917,00;780,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;780,71;136,29;14,86;0,00
"C109223 / 147902";1;12;8000,00;12;10280,00;6400,00;0,00;2190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8590,00;1690,00;16,44;0,00
"C109224 / 039948";1;12;1970,00;8;3750,00;1674,50;0,00;1588,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3263,10;486,90;12,98;0,00
"E109225 / 016915";1;4;1141,00;3;1045,00;827,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;827,34;217,66;20,83;827,34
"C109226 / 227902";1;14;4500,00;14;4520,00;3465,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3465,00;1055,00;23,34;3465,00
"B109227 / 006925";1;14;2696,00;14;7118,34;2696,00;0,00;3059,00;0,00;0,00;0,00;0,00;177,25;0,00;0,00;5932,25;1186,09;16,66;2696,00
"C109228 / 031917";1;12;4695,00;11;7172,00;3846,15;0,00;1795,00;189,00;0,00;0,00;0,00;0,00;0,00;0,00;5830,15;1341,85;18,71;3615,15
"C109229 / 034910";1;5;1135,00;4;1239,95;817,20;0,00;134,55;0,00;0,00;0,00;0,00;11,42;0,00;0,00;963,17;276,78;22,32;0,00
"C109230 / 034911";1;6;1355,00;5;1836,95;975,60;0,00;432,00;0,00;0,00;0,00;0,00;71,00;0,00;0,00;1478,60;358,35;19,51;0,00
"C109231 / 076920";1;14;3395,00;12;6240,00;1700,00;0,00;2012,00;306,44;0,00;0,00;0,00;0,00;0,00;0,00;4018,44;2221,56;35,60;0,00
"C109232 / 076912";1;16;1600,00;15;7032,50;1600,00;0,00;3005,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4605,50;2427,00;34,51;1600,00
"C109233 / 049926";1;14;2860,00;13;4780,00;2288,00;0,00;1672,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3960,20;819,80;17,15;2288,00
"C109234 / 034912";1;12;899,00;10;1670,00;611,32;0,00;619,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1230,52;439,48;26,32;0,00
"C109235 / 109935";1;10;2995,00;9;2715,00;2350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2350,00;365,00;13,44;2350,00
"B109236 / 251901";1;8;1295,00;6;2675,00;932,40;0,00;1311,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2243,40;431,60;16,13;0,00
"Q109237 / 130987";1;18;3395,00;18;2597,17;2444,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2444,40;152,77;5,88;2444,40
"V109238 / 130988";1;16;8195,00;16;7375,50;6556,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6556,00;819,50;11,11;0,00
"T109239 / 130989";1;8;3545,00;8;2891,00;2306,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2306,40;584,60;20,22;0,00
"C109240 / 130990";1;8;1950,00;4;2765,00;1404,00;0,00;738,00;99,30;0,00;0,00;0,00;0,00;0,00;0,00;2241,30;523,70;18,94;0,00
"Q109241 / 130991";1;12;5995,00;12;5275,60;4796,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4796,00;479,60;9,09;0,00
"Q109242 / 130992";1;16;7450,00;16;6556,00;5960,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5960,00;596,00;9,09;0,00
"C109243 / 027917";1;4;645,00;2;1227,50;516,00;0,00;394,80;102,00;0,00;0,00;0,00;0,00;0,00;0,00;1012,80;214,70;17,49;516,00
"C109244 / 035988";1;6;560,00;4;811,69;618,50;0,00;0,00;0,00;0,00;0,00;0,00;31,26;0,00;0,00;649,76;161,93;19,95;618,50
"T109245 / 121912";1;7;455,00;7;508,50;409,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;409,50;99,00;19,47;0,00
"C109246 / 135904";1;12;4500,00;11;4520,00;3825,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3825,00;695,00;15,38;0,00
"C109247 / 143906";1;12;3950,00;11;6507,50;3160,00;0,00;1813,00;238,44;0,00;0,00;0,00;0,00;0,00;0,00;5211,44;1296,06;19,92;0,00
"C109248 / 055936";1;14;3520,00;14;6885,00;2992,00;0,00;2601,20;355,23;0,00;0,00;0,00;0,00;0,00;0,00;5948,43;936,57;13,60;2992,00
"C109249 / 031931";1;10;1000,00;8;2449,00;770,00;0,00;1186,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1956,50;492,50;20,11;0,00
"C109250 / 048960";1;12;3550,00;10;5625,00;2911,00;0,00;1877,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4788,00;837,00;14,88;0,00
"C109251 / 035989";1;8;1540,00;8;1911,00;1574,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1574,00;337,00;17,63;1574,00
"C109252 / 048961";1;10;1540,00;7;1560,00;1262,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1262,80;297,20;19,05;1262,80
"C109253 / 085903";1;19;2400,00;16;3430,00;2400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2400,00;1030,00;30,03;2400,00
"T109254 / 048962";1;10;3980,00;10;3602,00;3263,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3263,60;338,40;9,39;0,00
"T109255 / 130993";1;18;7995,00;17;8005,00;6396,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6396,00;1609,00;20,10;0,00
"T109256 / 221905";1;6;1695,00;2;1705,00;1356,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1356,00;349,00;20,47;0,00
"C109257 / 025942";1;6;1302,00;3;2010,91;1041,60;0,00;499,50;0,00;0,00;0,00;0,00;78,32;0,00;0,00;1619,42;391,49;19,47;0,00
"C109258 / 124910";1;8;1444,80;6;1790,00;1300,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1300,32;489,68;27,36;1300,32
"C109259 / 240903";1;5;1518,00;5;2028,00;1655,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1655,76;372,24;18,36;0,00
"C109260 / 130994";1;8;4195,00;4;5060,00;3356,00;0,00;738,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4094,00;966,00;19,09;0,00
"C109261 / 158929";1;6;990,00;6;2350,39;841,50;0,00;847,50;149,00;0,00;0,00;0,00;34,89;0,00;0,00;1872,89;477,50;20,32;0,00
"C109262 / 053906";1;4;381,00;2;1105,23;381,00;0,00;466,20;0,00;0,00;0,00;0,00;42,78;0,00;0,00;889,98;215,25;19,48;0,00
"C109263 / 127905";1;12;5932,00;9;6140,00;4745,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4745,00;1395,00;22,72;4745,00
"C109264 / 025943";1;10;4012,00;8;4289,92;3209,60;0,00;0,00;0,00;0,00;0,00;0,00;51,28;0,00;0,00;3260,88;1029,04;23,99;3209,60
"C109265 / 030911";1;16;3746,00;12;4343,88;3371,40;0,00;0,00;0,00;0,00;0,00;0,00;54,33;0,00;0,00;3425,73;918,15;21,14;0,00
"C109266 / 109983";1;12;1190,00;8;2519,81;1190,00;0,00;0,00;464,00;0,00;0,00;0,00;52,08;0,00;0,00;1706,08;813,73;32,29;0,00
"C109267 / 035990";1;10;2310,00;10;2905,00;2384,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2384,00;521,00;17,93;2384,00
"C109268 / 031932";1;6;2160,00;4;2617,18;1663,20;0,00;380,00;0,00;0,00;0,00;0,00;102,12;0,00;0,00;2145,32;471,86;18,03;1663,20
